0.0172454909654334	0.0685059249866754	0.046521946368739
0.561210833094083	0.466888527269475	0.932535350229591
0.267097140406258	0.151598902163096	0.754763801163062
0.982451768731698	0.812381233274937	0.52867633793503
0.163480733404867	0.99595017048996	0.341716628149152
0.391161680035293	0.728160190815106	0.69874940419104
0.426206855196506	0.251359294587746	0.153489864408039
0.729386221524328	0.518917058152147	0.86414084250573
0.840144823561423	0.344603699049912	0.418424504739232
0.659698622650467	0.631541846622713	0.251897316030227
